id,price
15597,361179.69116122276
15598,290875.72246775904
15599,489720.3129113185
15600,258411.01264516858
15601,276430.56147285743
15602,404451.96427607856
15603,370350.5294713943
15604,578549.1055058428
15605,628311.0533098752
15606,866617.7627359326
15607,1192559.591347266
15608,240652.34233043605
15609,1064940.7647946954
15610,519697.95573101484
15611,751959.7690637701
15612,424640.3738183442
15613,319025.1641090192
15614,564867.7113221656
15615,402865.1805825451
15616,291548.97120873025
15617,677461.9114258412
15618,641348.6388508093
15619,392744.1268946726
15620,309523.6732665453
15621,707078.5216306017
15622,176807.1827637448
15623,141702.37817014867
15624,375616.8234149306
15625,554414.2052321087
15626,933037.7786844537
15627,527355.5568875623
15628,613282.9799670264
15629,257435.59743708017
15630,233617.44825399772
15631,352530.4042873098
15632,274308.5264781769
15633,543970.1623190509
15634,1460157.801925799
15635,497485.3183452373
15636,327533.1444184559
15637,275783.4536306391
15638,671684.9396325628
15639,741612.7656298543
15640,433076.64266715816
15641,348342.9511217658
15642,1507637.683628763
15643,580597.6953366341
15644,259428.69326674272
15645,623013.2751416988
15646,234692.8312807262
15647,802221.504177033
15648,281457.80610509834
15649,382650.51169786055
15650,234280.21042370584
15651,554682.7301742794
15652,699036.8791665304
15653,212031.45580560685
15654,293050.45689064445
15655,547225.9183326142
15656,242590.88516161105
15657,320062.37265638966
15658,244732.77220618282
15659,245188.72402264748
15660,976124.4271307434
15661,270010.3513832215
15662,526022.713189208
15663,1151996.875198451
15664,380080.5874292563
15665,527779.0350103015
15666,266634.9509751413
15667,358093.80900177057
15668,193048.4931890801
15669,496731.9389836347
15670,260973.3357457966
15671,2731607.7294743983
15672,506691.40467869746
15673,259959.41993717407
15674,195993.30149619788
15675,651635.4680356095
15676,437359.48211069894
15677,615002.7309621465
15678,464314.31673172716
15679,375818.9799088237
15680,313423.1115385682
15681,1142094.767396644
15682,639625.2195858355
15683,1818535.660873605
15684,536622.292523065
15685,308962.42321546585
15686,311275.3050917429
15687,255950.53149286075
15688,423610.7048316159
15689,334284.28851874813
15690,270924.2680423351
15691,256823.04237622945
15692,227608.83502600092
15693,942796.9953752395
15694,575677.9095558145
15695,393986.43153172854
15696,946423.244092806
15697,354832.49776896695
15698,1013474.3031554966
15699,537694.8812811738
15700,432385.5231478462
15701,271283.76286167523
15702,492826.9835619229
15703,433549.9050339629
15704,579651.841243084
15705,461011.4407760318
15706,499111.43135142274
15707,308223.3781000336
15708,411969.8072232618
15709,368992.04141494725
15710,137151.09710226822
15711,2805298.5364763835
15712,1062414.4577568015
15713,234798.27165696427
15714,1205982.93365147
15715,668599.9740048749
15716,439815.01155214023
15717,429146.91288882634
15718,908670.1579839701
15719,1049557.4906371608
15720,308360.4260368627
15721,399729.4178092957
15722,528466.7138017551
15723,333902.91662981187
15724,405093.47025173146
15725,337433.1845655644
15726,519204.6929261532
15727,782296.1617387149
15728,248670.59995867225
15729,311005.13669778325
15730,567315.5307196825
15731,754847.1020187973
15732,583686.3031770145
15733,526898.7030336222
15734,378013.62338005786
15735,596210.287717019
15736,552218.2243951163
15737,524497.3296467236
15738,430368.2184370031
15739,483239.739102156
15740,798551.7489516645
15741,616249.096810847
15742,424475.04210784286
15743,580926.5789670198
15744,460937.2529938828
15745,264990.61963059223
15746,775533.3757763171
15747,579473.0986610093
15748,782863.7843889578
15749,788285.6221415884
15750,472350.86059081415
15751,657290.7604276349
15752,556452.8205149182
15753,346243.0731907268
15754,230291.0379236427
15755,629675.873954717
15756,360146.2671294408
15757,370141.0062680101
15758,554163.9191237114
15759,394238.65147055493
15760,457452.40879184107
15761,592170.2327922795
15762,301291.98277104745
15763,1517651.480582479
15764,327116.59888137155
15765,440219.4498077016
15766,352655.39312542713
15767,485033.8243025436
15768,512585.74319373805
15769,632686.1869204787
15770,433365.289059917
15771,517877.47013345046
15772,420611.76029635244
15773,1058973.6496984677
15774,295010.5163788366
15775,902025.8555522377
15776,590184.6509499142
15777,1017052.3706046678
15778,283458.70360113983
15779,227863.37894678867
15780,668400.6053175696
15781,469802.1713593478
15782,1395120.3075926516
15783,210934.0587951782
15784,788580.6949649963
15785,274318.9821056053
15786,703010.9701363514
15787,350264.48869459645
15788,332182.91692702944
15789,327182.33394195547
15790,650454.0432845417
15791,396725.10696445603
15792,381577.22381675907
15793,411899.43207384995
15794,334839.66086019075
15795,187558.3781701352
15796,380620.193312073
15797,833744.5913272207
15798,821009.0934069362
15799,718788.1297343755
15800,325500.63461674855
15801,552045.9162012881
15802,588172.7812337648
15803,333909.8349175219
15804,337021.7263230514
15805,442815.12875067943
15806,263706.0066962582
15807,743049.1350616026
15808,356212.0434285653
15809,894039.1111469842
15810,485232.8043247567
15811,191844.79773371265
15812,573014.1822187762
15813,251744.15777244203
15814,322596.21162984613
15815,603005.787396234
15816,457402.4747823387
15817,400597.6637506177
15818,498359.3827374525
15819,238205.2404144794
15820,428383.90375573863
15821,507204.13477134006
15822,242313.2181364546
15823,977502.4850051396
15824,630328.4009076917
15825,495987.9196585396
15826,218992.0168501324
15827,860695.7886104078
15828,1221536.074454321
15829,584152.6065402603
15830,398611.8205287253
15831,548148.3586562071
15832,498672.55323500774
15833,559678.8826607369
15834,783838.979597857
15835,471693.1940180763
15836,617890.9650934077
15837,579540.1770536689
15838,502620.67130252504
15839,217739.6151906806
15840,724180.8579982931
15841,506162.8087189169
15842,505531.9948768222
15843,670189.832887478
15844,354839.38630474533
15845,845571.1480864703
15846,206473.493385436
15847,954814.1115436729
15848,363475.74895959336
15849,299944.8958330258
15850,609016.174236655
15851,421817.80003487587
15852,795914.0597766782
15853,327185.4157203356
15854,954372.9120544957
15855,513429.3149320152
15856,335179.87842699856
15857,680169.7542132954
15858,537124.7557391638
15859,327529.06880523113
15860,424355.040163393
15861,698829.6529487198
15862,367710.6339251902
15863,202763.24218789738
15864,667139.7263837412
15865,238674.96457301566
15866,362854.22429599497
15867,282950.14338913414
15868,599670.2459400732
15869,862233.7032862031
15870,528423.273347221
15871,221648.20168131636
15872,393303.02653452265
15873,570004.4497229808
15874,268629.75387478404
15875,828453.8013355567
15876,882347.3581388281
15877,370928.1021322635
15878,253923.56984307064
15879,446715.8543179716
15880,464407.15991490375
15881,713636.9961396107
15882,346561.70143553114
15883,199280.4053843232
15884,1483320.2883821568
15885,331850.3852555426
15886,296599.2725137327
15887,315708.94425007654
15888,405578.77958207356
15889,515459.85322979314
15890,549713.3523873469
15891,358539.08402082126
15892,274076.17018757924
15893,579757.4589973129
15894,460970.58273304004
15895,513001.6442315775
15896,364256.9923973384
15897,579767.5396263897
15898,267757.72056077555
15899,529167.5927057364
15900,241761.83835675818
15901,612428.2642281136
15902,326097.05728937726
15903,452347.34016116883
15904,186842.7174073186
15905,1451450.0553067143
15906,1247123.6879668175
15907,621585.1182094845
15908,350170.13786597736
15909,863156.0033133521
15910,803749.8864285646
15911,363646.52952943044
15912,463919.3687663326
15913,138186.04270525833
15914,1133369.2927662486
15915,446744.54608831543
15916,279494.5065847312
15917,221910.59358423227
15918,253258.68101552228
15919,481272.7310952136
15920,569529.9570108807
15921,528660.5184035471
15922,408108.9684369179
15923,517589.8860772061
15924,426580.1047033251
15925,616234.2221530421
15926,499360.5633048652
15927,579953.5628111386
15928,282472.183612557
15929,532051.9797813373
15930,232717.77103520275
15931,352902.130271365
15932,334395.5877034217
15933,634259.6954152614
15934,289875.71834664687
15935,834130.1576392973
15936,648127.3238946665
15937,478062.2653230806
15938,486385.3514494946
15939,640373.3479596907
15940,453235.1493754137
15941,481346.19212641125
15942,264741.5295677643
15943,188928.37209390133
15944,490058.6094274187
15945,254277.93009807728
15946,595643.3147851008
15947,334351.2299093463
15948,1126235.5934992563
15949,1744515.812198588
15950,394980.4445161625
15951,262118.0320850848
15952,724538.7768631884
15953,785770.0337719487
15954,960178.9534145355
15955,657230.9282723016
15956,592465.1838962592
15957,560973.71396075
15958,1045942.2025269939
15959,270838.2592061906
15960,374437.2708476478
15961,618532.4010054646
15962,250119.05752597877
15963,203386.84144586534
15964,526515.5904644775
15965,375707.1180537876
15966,285270.36720945116
15967,444535.0445576048
15968,1163757.339097854
15969,576114.0413315927
15970,551056.5457010142
15971,294109.7108399022
15972,349589.5594574108
15973,241068.63790123444
15974,578537.2118735033
15975,667288.3428343558
15976,797020.6624741408
15977,374410.9588893113
15978,838070.5423173248
15979,170906.4434240873
15980,254503.53963489484
15981,662030.1638233161
15982,532344.2638352776
15983,548958.137611032
15984,149465.03776252078
15985,1159903.6564411721
15986,401214.31353364233
15987,2547490.97266291
15988,314563.19449301384
15989,170923.7145055241
15990,437359.73192543915
15991,291977.139070209
15992,408501.3060638645
15993,527735.148231512
15994,148002.39495080255
15995,519164.74916722265
15996,477980.19282365136
15997,357971.7014280015
15998,158037.7029429857
15999,218350.74270686763
16000,393997.631070741
16001,265788.0729332796
16002,412073.94992447743
16003,610936.4036033121
16004,728428.9178084913
16005,699325.6516340738
16006,279167.985810234
16007,732375.8490448889
16008,556969.7524440042
16009,442454.58580667654
16010,433218.91826637846
16011,1239168.7938142298
16012,303370.4382338896
16013,515729.7231891358
16014,294790.71248036646
16015,1052949.3792146947
16016,605459.6196120278
16017,956990.6338657459
16018,487842.99305942224
16019,199983.49119336088
16020,733985.2498454279
16021,446704.92478598084
16022,435710.66185842187
16023,644438.0273614603
16024,575990.6535160323
16025,315938.33245198743
16026,420216.4816852112
16027,1475332.0470878305
16028,277152.1335739039
16029,2090171.3288706713
16030,710047.643006518
16031,293502.4080733375
16032,199166.86526231567
16033,482406.896262922
16034,565839.4259544071
16035,443350.2246603572
16036,299834.59207505314
16037,517351.911478364
16038,277328.93533934886
16039,288982.00139126927
16040,806632.312567013
16041,973006.5256303549
16042,368052.41044839914
16043,556414.5232010793
16044,242206.3992369005
16045,472219.06859275827
16046,290065.790977156
16047,586669.1919234446
16048,411016.4392485431
16049,381774.993309394
16050,243857.2858833972
16051,824373.42344489
16052,458967.0601576241
16053,200955.79769755033
16054,573114.6795944285
16055,472909.5507199747
16056,373296.3390788331
16057,285721.50274719443
16058,1191217.8351989482
16059,171053.7040487983
16060,296977.5012880737
16061,411441.8860222628
16062,444026.8875368511
16063,814532.5801631629
16064,755510.0513159351
16065,570299.4188397557
16066,260130.8748443153
16067,382722.021313008
16068,899091.8297913995
16069,310830.78207637963
16070,665591.6537624313
16071,234835.61839563918
16072,594693.2882640494
16073,506107.29115758307
16074,248503.171634179
16075,577656.8379873326
16076,234702.84238101495
16077,571475.6796204086
16078,733127.7994436831
16079,885818.2089002654
16080,197934.39680869022
16081,712336.2763374482
16082,362122.2369549424
16083,655355.0870381866
16084,463780.962093638
16085,579767.3520094359
16086,326054.1017140362
16087,556153.0433423115
16088,515516.808151572
16089,416653.42661112396
16090,377184.17359573545
16091,575598.0159646799
16092,319889.6557442923
16093,270851.5254889525
16094,622019.0419341461
16095,400265.6873346027
16096,688464.1937435896
16097,515777.68968447985
16098,296473.73561502993
16099,228787.0547680451
16100,540556.3564612352
16101,852305.4644428382
16102,334120.9952486288
16103,713718.5959065494
16104,397820.92577167763
16105,2059821.7448313527
16106,424669.11817605287
16107,2471287.1165938214
16108,374775.75457273214
16109,692157.1309512737
16110,565787.0385663621
16111,1804460.5608313591
16112,379919.9087708505
16113,1347277.2453095918
16114,806306.9369566531
16115,252982.24983634375
16116,738343.0136038954
16117,203994.09180585085
16118,604615.6043374912
16119,488858.51115396904
16120,671091.7229062845
16121,210418.86983817985
16122,267998.2443269084
16123,143683.73635555175
16124,751960.7809511139
16125,257444.29069004842
16126,2609916.259850824
16127,535119.6995622618
16128,399085.7485771021
16129,368223.2541662232
16130,296596.6454362569
16131,769117.2724710337
16132,853519.1172292477
16133,804290.0540515718
16134,405699.9523741864
16135,561219.1553784773
16136,293219.50319378515
16137,678694.7736981455
16138,357068.1198268748
16139,282717.04434048256
16140,235978.22272910626
16141,1030054.4749405421
16142,952593.6784466
16143,209226.25228686113
16144,196146.8244652085
16145,472656.09915662784
16146,206315.7740536898
16147,211976.19574717848
16148,617617.5230554176
16149,662160.5046125539
16150,369832.7175321933
16151,924406.2127260019
16152,479207.37320072704
16153,478667.4629066684
16154,353084.9501767567
16155,595721.0741091855
16156,305860.1372406366
16157,618622.8788492228
16158,417134.62191502115
16159,478276.87352173706
16160,338779.69800789887
16161,495016.4955262883
16162,582789.835694944
16163,209155.7658949959
16164,738941.7172136025
16165,654159.4137958037
16166,367272.62261165236
16167,274999.9637623237
16168,330528.1733043568
16169,287652.00378982245
16170,775747.5541135361
16171,262597.03313540225
16172,933865.8276242993
16173,290822.60354649986
16174,195912.7922754321
16175,296208.4484735087
16176,261947.13692662655
16177,628616.2249251831
16178,383522.04026180215
16179,475409.70869748894
16180,363180.3067367169
16181,916973.566359869
16182,1047653.5517892588
16183,367510.19078196504
16184,291182.9330938015
16185,240406.96637849213
16186,341162.98917062115
16187,238868.21695872335
16188,744998.5111304463
16189,369812.1089650926
16190,310185.590443194
16191,687914.6234747721
16192,636440.5119841106
16193,673502.2901466214
16194,337041.7107998573
16195,455189.61125299835
16196,172893.92556710236
16197,630458.0865960364
16198,244407.5592704932
16199,262923.0496258475
16200,203881.52036458126
16201,1155096.2432499107
16202,589875.9678076322
16203,556133.6546207078
16204,364993.8267288571
16205,255844.1704322957
16206,413417.1931828009
16207,364189.62152875704
16208,665575.2403039564
16209,445265.38369358005
16210,334699.9082190745
16211,276689.06245421583
16212,3896646.26607243
16213,303119.9232500391
16214,450439.7632732203
16215,396180.83771953295
16216,223574.01151723514
16217,513615.3130907833
16218,458614.5865505198
16219,639933.6794168361
16220,769894.9741110352
16221,273577.96453349025
16222,1006403.1711352244
16223,296156.7580127351
16224,455553.70659133093
16225,547263.1326276882
16226,658834.8861417554
16227,497749.3693558815
16228,737612.0086349554
16229,542476.5465943571
16230,420229.39029265597
16231,298546.82573918777
16232,581383.48456771
16233,256448.19660157713
16234,1494013.7696807203
16235,385103.58313910087
16236,597539.7809910673
16237,583789.9214218634
16238,721225.5722799764
16239,803320.6675105838
16240,392292.5146300171
16241,727105.2414313804
16242,722091.876369192
16243,276559.9661461982
16244,261460.51307222067
16245,626759.064506511
16246,259041.3524921359
16247,215098.6252424775
16248,695682.7300893918
16249,291631.75762146583
16250,450186.97422709543
16251,358475.31343538954
16252,1141976.3836615775
16253,178285.15890935456
16254,329274.7100851382
16255,534642.751304102
16256,1119952.033267347
16257,466130.50725068105
16258,361227.2001053582
16259,409844.8162479863
16260,517296.35393553216
16261,323321.075137062
16262,683718.0641938767
16263,346232.380755984
16264,308317.56567616784
16265,377245.5497105653
16266,564844.8326870827
16267,717436.0413249814
16268,591963.608683551
16269,501545.12404814793
16270,796963.6767194897
16271,471905.0685912812
16272,540087.7498176894
16273,562497.1054755915
16274,383602.7303709572
16275,215415.67017888685
16276,209951.881396059
16277,357632.7207934919
16278,580563.5079239751
16279,803884.2511967698
16280,168404.19319040744
16281,895039.6764115666
16282,307108.66142254893
16283,462771.9320393589
16284,522359.58577242494
16285,1139099.0117722673
16286,513134.77068697487
16287,720580.1007754587
16288,1797992.9060366717
16289,258548.9574337005
16290,1681012.8764346815
16291,280923.92493466754
16292,494099.4084876439
16293,256045.75390762032
16294,1776928.155690952
16295,425136.7060425064
16296,396205.55952533527
16297,251970.19001473402
16298,669002.6920622673
16299,776926.575387575
16300,762656.1997556832
16301,1122745.6225301109
16302,453929.6631556279
16303,510886.0880281028
16304,1163376.7736585005
16305,811336.9982094936
16306,350719.3166729012
16307,1224234.0721994964
16308,420099.4213081935
